	subject	list	trial_type	position	item	text	span	scheme	story	trial
1519	1	26	study	27	26	The girl darted in front of Rachel, 	[985, 1021]	human	Beach	1
1520	1	26	study	28	27	closely followed by a boy 	[1021, 1047]	human	Beach	1
1521	1	26	study	29	28	in green swimming shorts. 	[1047, 1073]	human	Beach	1
1522	1	26	study	30	29	Rachel smiled as she reminisced on memories of beach days 	[1073, 1131]	human	Beach	1
1523	1	26	study	31	30	with her brothers. 	[1131, 1150]	human	Beach	1
1524	1	26	study	32	31	After spending some time in the water, 	[1150, 1189]	human	Beach	1
1525	1	26	study	33	32	she looked up and	[1189, 1206]	human	Beach	1
1526	1	26	study	34	33	saw four teenagers 	[1206, 1225]	human	Beach	1
1527	1	26	study	35	34	flying colorful paragliders. 	[1225, 1254]	human	Beach	1
1528	1	26	study	36	35	She thought to herself that the day was truly perfect, 	[1254, 1309]	human	Beach	1
1529	1	26	study	37	36	and all anxieties from her daily life were absent for a while. 	[1309, 1372]	human	Beach	1
1530	1	26	study	38	37	She closed her eyes for a few seconds to savor the moment 	[1372, 1430]	human	Beach	1
1531	1	26	study	39	38	before going to lie down next to Kaylie 	[1430, 1470]	human	Beach	1
1532	1	26	study	40	39	in the warm sand.	[1470, 1487]	human	Beach	1
1533	1	26	recall	1	0	it was a hot sunny day	[0, 23]	human	Beach	1
1534	1	26	recall	2	1	and kaylie and rachel	[23, 45]	human	Beach	1
1535	1	26	recall	3	2	decided to take advantage of their day off	[45, 88]	human	Beach	1
1536	1	26	recall	4	3	by going to the beach .	[88, 111]	human	Beach	1
1537	1	26	recall	5	7	in maine	[200, 208]	human	Beach	1
1538	1	26	recall	6	11	the beach was swarming with people	[210, 244]	human	Beach	1
1539	1	26	recall	7	17	kaylie decided to go lie down on a towel	[337, 378]	human	Beach	1
1540	1	26	recall	8	19	while rachel decided go cool off in the water .	[378, 425]	human	Beach	1
1541	1	26	recall	9	26	two children went by her a little girl	[427, 466]	human	Beach	1
1542	1	26	recall	10	28	a boy in a green bathing suits	[497, 527]	human	Beach	1
1543	1	26	recall	11	35	this really is a perfect day she thought	[563, 603]	human	Beach	1
1544	1	26	recall	12	38	she then went to go lie down with kaylie	[658, 699]	human	Beach	1
1545	1	27	study	1	0	It was a hot, sunny day 	[0, 24]	human	Beach	2
1546	1	27	study	2	1	and Kaylie and Rachel 	[24, 46]	human	Beach	2
1547	1	27	study	3	2	decided to take advantage of their off day 	[46, 89]	human	Beach	2
1548	1	27	study	4	3	and take a trip to the beach. 	[89, 119]	human	Beach	2
1549	1	27	study	5	4	The sun was an optimistic yellow pellet, 	[119, 160]	human	Beach	2
1550	1	27	study	6	5	blistering in the sky as they were on their way 	[160, 208]	human	Beach	2
1551	1	27	study	7	6	to Old Orchard Beach 	[208, 229]	human	Beach	2
1552	1	27	study	8	7	in Maine. 	[229, 239]	human	Beach	2
1553	1	27	study	9	8	Once arriving and walking from the parking lot, 	[239, 287]	human	Beach	2
1554	1	27	study	10	9	they spotted the crystal clear water 	[287, 324]	human	Beach	2
1555	1	27	study	11	10	that faded into a deep blue on the horizon.	[324, 367]	human	Beach	2
1556	1	27	study	12	11	The beach was swarming with people. 	[367, 403]	human	Beach	2
1557	1	27	study	13	12	Some on yellow, orange, white, and pink towels, 	[403, 451]	human	Beach	2
1558	1	27	study	14	13	while others were seen stretched out on lounge chairs 	[451, 505]	human	Beach	2
1559	1	27	study	15	14	with broad-brimmed hats 	[505, 529]	human	Beach	2
1560	1	27	study	16	15	shading their eyes from the rays of the sun. 	[529, 574]	human	Beach	2
1561	1	27	study	17	16	Children were decorating sandcastles with smooth, round seashells, 	[574, 641]	human	Beach	2
1562	1	27	study	18	17	and Kaylie decided to stretch out on her towel 	[641, 688]	human	Beach	2
1563	1	27	study	19	18	in the sand for a quick nap 	[688, 716]	human	Beach	2
1564	1	27	study	20	19	while Rachel went to cool off in the ocean. 	[716, 760]	human	Beach	2
1565	1	27	study	21	20	The sun shined on the water, 	[760, 789]	human	Beach	2
1566	1	27	study	22	21	causing it to look like a million little crystals. 	[789, 840]	human	Beach	2
1567	1	27	study	23	22	Just before making it to the surf, 	[840, 875]	human	Beach	2
1568	1	27	study	24	23	Rachel saw a little girl with freckles 	[875, 914]	human	Beach	2
1569	1	27	study	25	24	in a light purple bathing suit 	[914, 945]	human	Beach	2
1570	1	27	study	26	25	and little yellow floaties on her arms. 	[945, 985]	human	Beach	2
1571	1	27	study	27	26	The girl darted in front of Rachel, 	[985, 1021]	human	Beach	2
1572	1	27	study	28	27	closely followed by a boy 	[1021, 1047]	human	Beach	2
1573	1	27	study	29	28	in green swimming shorts. 	[1047, 1073]	human	Beach	2
1574	1	27	study	30	29	Rachel smiled as she reminisced on memories of beach days 	[1073, 1131]	human	Beach	2
1575	1	27	study	31	30	with her brothers. 	[1131, 1150]	human	Beach	2
1576	1	27	study	32	31	After spending some time in the water, 	[1150, 1189]	human	Beach	2
1577	1	27	study	33	32	she looked up and	[1189, 1206]	human	Beach	2
1578	1	27	study	34	33	saw four teenagers 	[1206, 1225]	human	Beach	2
1579	1	27	study	35	34	flying colorful paragliders. 	[1225, 1254]	human	Beach	2
1580	1	27	study	36	35	She thought to herself that the day was truly perfect, 	[1254, 1309]	human	Beach	2
1581	1	27	study	37	36	and all anxieties from her daily life were absent for a while. 	[1309, 1372]	human	Beach	2
1582	1	27	study	38	37	She closed her eyes for a few seconds to savor the moment 	[1372, 1430]	human	Beach	2
1583	1	27	study	39	38	before going to lie down next to Kaylie 	[1430, 1470]	human	Beach	2
1584	1	27	study	40	39	in the warm sand.	[1470, 1487]	human	Beach	2
1585	1	27	recall	1	0	it was a hot sunny day	[0, 23]	human	Beach	2
1586	1	27	recall	2	1	and rachel and kaylie	[23, 45]	human	Beach	2
1587	1	27	recall	3	2	decided to take advantage of their day off from work	[45, 97]	human	Beach	2
1588	1	27	recall	4	3	they decided to drive down to	[99, 129]	human	Beach	2
1589	1	27	recall	5	6	old orchard beach	[129, 147]	human	Beach	2
1590	1	27	recall	6	7	in maine	[147, 155]	human	Beach	2
1591	1	27	recall	7	11	people swarmed everywhere	[291, 316]	human	Beach	2
1592	1	27	recall	8	12	they laid on pink , yellow , orange and white towels	[318, 369]	human	Beach	2
1593	1	27	recall	9	13	while other laid on lawn chairs	[369, 401]	human	Beach	2
1594	1	27	recall	10	15	and shielding them from the sun .	[435, 468]	human	Beach	2
1595	1	27	recall	11	16	children ran around making sand castle with smooth shells	[468, 525]	human	Beach	2
1596	1	27	recall	12	17	kaylie went to lie down on a towel	[527, 562]	human	Beach	2
1597	1	27	recall	13	19	and rachel went to cool off in the water	[562, 602]	human	Beach	2
1598	1	27	recall	14	20	the sun was shining on the water	[604, 637]	human	Beach	2
1599	1	27	recall	15	26	a young girl ran past	[656, 678]	human	Beach	2
1600	1	27	recall	16	24	in a little purple bathing suit	[678, 710]	human	Beach	2
1601	1	27	recall	17	25	with yellow floaties	[710, 730]	human	Beach	2
1602	1	27	recall	18	27	a boy was chasing her	[732, 754]	human	Beach	2
1603	1	27	recall	19	28	in a green bathing suit	[754, 777]	human	Beach	2
1604	1	27	recall	20	29	it reminded rachel of the days when she used to go to the beach	[779, 843]	human	Beach	2
1605	1	27	recall	21	30	with her brothers	[843, 860]	human	Beach	2
1606	1	27	recall	22	35	it really was a perfect day .	[934, 962]	human	Beach	2
1607	1	28	study	1	0	It was a hot, sunny day 	[0, 24]	human	Beach	3
1608	1	28	study	2	1	and Kaylie and Rachel 	[24, 46]	human	Beach	3
1609	1	28	study	3	2	decided to take advantage of their off day 	[46, 89]	human	Beach	3
1610	1	28	study	4	3	and take a trip to the beach. 	[89, 119]	human	Beach	3
1611	1	28	study	5	4	The sun was an optimistic yellow pellet, 	[119, 160]	human	Beach	3
1612	1	28	study	6	5	blistering in the sky as they were on their way 	[160, 208]	human	Beach	3
1613	1	28	study	7	6	to Old Orchard Beach 	[208, 229]	human	Beach	3
1614	1	28	study	8	7	in Maine. 	[229, 239]	human	Beach	3
1615	1	28	study	9	8	Once arriving and walking from the parking lot, 	[239, 287]	human	Beach	3
1616	1	28	study	10	9	they spotted the crystal clear water 	[287, 324]	human	Beach	3
1617	1	28	study	11	10	that faded into a deep blue on the horizon.	[324, 367]	human	Beach	3
1618	1	28	study	12	11	The beach was swarming with people. 	[367, 403]	human	Beach	3
1619	1	28	study	13	12	Some on yellow, orange, white, and pink towels, 	[403, 451]	human	Beach	3
1620	1	28	study	14	13	while others were seen stretched out on lounge chairs 	[451, 505]	human	Beach	3
1621	1	28	study	15	14	with broad-brimmed hats 	[505, 529]	human	Beach	3
1622	1	28	study	16	15	shading their eyes from the rays of the sun. 	[529, 574]	human	Beach	3
1623	1	28	study	17	16	Children were decorating sandcastles with smooth, round seashells, 	[574, 641]	human	Beach	3
1624	1	28	study	18	17	and Kaylie decided to stretch out on her towel 	[641, 688]	human	Beach	3
1625	1	28	study	19	18	in the sand for a quick nap 	[688, 716]	human	Beach	3
1626	1	28	study	20	19	while Rachel went to cool off in the ocean. 	[716, 760]	human	Beach	3
1627	1	28	study	21	20	The sun shined on the water, 	[760, 789]	human	Beach	3
1628	1	28	study	22	21	causing it to look like a million little crystals. 	[789, 840]	human	Beach	3
1629	1	28	study	23	22	Just before making it to the surf, 	[840, 875]	human	Beach	3
1630	1	28	study	24	23	Rachel saw a little girl with freckles 	[875, 914]	human	Beach	3
1631	1	28	study	25	24	in a light purple bathing suit 	[914, 945]	human	Beach	3
1632	1	28	study	26	25	and little yellow floaties on her arms. 	[945, 985]	human	Beach	3
1633	1	28	study	27	26	The girl darted in front of Rachel, 	[985, 1021]	human	Beach	3
1634	1	28	study	28	27	closely followed by a boy 	[1021, 1047]	human	Beach	3
1635	1	28	study	29	28	in green swimming shorts. 	[1047, 1073]	human	Beach	3
1636	1	28	study	30	29	Rachel smiled as she reminisced on memories of beach days 	[1073, 1131]	human	Beach	3
1637	1	28	study	31	30	with her brothers. 	[1131, 1150]	human	Beach	3
1638	1	28	study	32	31	After spending some time in the water, 	[1150, 1189]	human	Beach	3
1639	1	28	study	33	32	she looked up and	[1189, 1206]	human	Beach	3
1640	1	28	study	34	33	saw four teenagers 	[1206, 1225]	human	Beach	3
1641	1	28	study	35	34	flying colorful paragliders. 	[1225, 1254]	human	Beach	3
1642	1	28	study	36	35	She thought to herself that the day was truly perfect, 	[1254, 1309]	human	Beach	3
1643	1	28	study	37	36	and all anxieties from her daily life were absent for a while. 	[1309, 1372]	human	Beach	3
1644	1	28	study	38	37	She closed her eyes for a few seconds to savor the moment 	[1372, 1430]	human	Beach	3
1645	1	28	study	39	38	before going to lie down next to Kaylie 	[1430, 1470]	human	Beach	3
1646	1	28	study	40	39	in the warm sand.	[1470, 1487]	human	Beach	3
1647	1	28	recall	1	2	had a day off work	[28, 47]	human	Beach	3
1648	1	28	recall	2	3	so they decided to go down to the beach	[47, 87]	human	Beach	3
1649	1	28	recall	3	7	in maine	[87, 95]	human	Beach	3
1650	1	28	recall	4	5	the sun was blistering yellow ball in the sky	[97, 142]	human	Beach	3
1651	1	28	recall	5	11	there were people all around	[238, 267]	human	Beach	3
1652	1	28	recall	6	27	she sees a little boy chasing a little girl around	[377, 428]	human	Beach	3
1653	1	28	recall	7	25	with yellow floaties	[428, 449]	human	Beach	3
1654	1	28	recall	8	24	in a purple bathing suit	[449, 473]	human	Beach	3
1655	1	28	recall	9	30	and used to play with her brother	[514, 547]	human	Beach	3
1656	1	28	recall	10	38	after cooling off she goes back to lay out with her friend	[549, 607]	human	Beach	3
1657	1	28	recall	11	35	rachel comments on how beautiful the day is	[609, 653]	human	Beach	3
1658	1	28	recall	12	36	and is purely relaxed for the first time in a while	[653, 704]	human	Beach	3
1659	20	29	study	1	0	It was a hot, sunny day 	[0, 24]	human	Beach	1
1660	20	29	study	2	1	and Kaylie and Rachel 	[24, 46]	human	Beach	1
1661	20	29	study	3	2	decided to take advantage of their off day 	[46, 89]	human	Beach	1
1662	20	29	study	4	3	and take a trip to the beach. 	[89, 119]	human	Beach	1
1663	20	29	study	5	4	The sun was an optimistic yellow pellet, 	[119, 160]	human	Beach	1
1664	20	29	study	6	5	blistering in the sky as they were on their way 	[160, 208]	human	Beach	1
1665	20	29	study	7	6	to Old Orchard Beach 	[208, 229]	human	Beach	1
1666	20	29	study	8	7	in Maine. 	[229, 239]	human	Beach	1
1667	20	29	study	9	8	Once arriving and walking from the parking lot, 	[239, 287]	human	Beach	1
1668	20	29	study	10	9	they spotted the crystal clear water 	[287, 324]	human	Beach	1
1669	20	29	study	11	10	that faded into a deep blue on the horizon.	[324, 367]	human	Beach	1
1670	20	29	study	12	11	The beach was swarming with people. 	[367, 403]	human	Beach	1
1671	20	29	study	13	12	Some on yellow, orange, white, and pink towels, 	[403, 451]	human	Beach	1
1672	20	29	study	14	13	while others were seen stretched out on lounge chairs 	[451, 505]	human	Beach	1
1673	20	29	study	15	14	with broad-brimmed hats 	[505, 529]	human	Beach	1
1674	20	29	study	16	15	shading their eyes from the rays of the sun. 	[529, 574]	human	Beach	1
1675	20	29	study	17	16	Children were decorating sandcastles with smooth, round seashells, 	[574, 641]	human	Beach	1
1676	20	29	study	18	17	and Kaylie decided to stretch out on her towel 	[641, 688]	human	Beach	1
1677	20	29	study	19	18	in the sand for a quick nap 	[688, 716]	human	Beach	1
1678	20	29	study	20	19	while Rachel went to cool off in the ocean. 	[716, 760]	human	Beach	1
1679	20	29	study	21	20	The sun shined on the water, 	[760, 789]	human	Beach	1
1680	20	29	study	22	21	causing it to look like a million little crystals. 	[789, 840]	human	Beach	1
1681	20	29	study	23	22	Just before making it to the surf, 	[840, 875]	human	Beach	1
1682	20	29	study	24	23	Rachel saw a little girl with freckles 	[875, 914]	human	Beach	1
1683	20	29	study	25	24	in a light purple bathing suit 	[914, 945]	human	Beach	1
1684	20	29	study	26	25	and little yellow floaties on her arms. 	[945, 985]	human	Beach	1
1685	20	29	study	27	26	The girl darted in front of Rachel, 	[985, 1021]	human	Beach	1
1686	20	29	study	28	27	closely followed by a boy 	[1021, 1047]	human	Beach	1
1687	20	29	study	29	28	in green swimming shorts. 	[1047, 1073]	human	Beach	1
1688	20	29	study	30	29	Rachel smiled as she reminisced on memories of beach days 	[1073, 1131]	human	Beach	1
1689	20	29	study	31	30	with her brothers. 	[1131, 1150]	human	Beach	1
1690	20	29	study	32	31	After spending some time in the water, 	[1150, 1189]	human	Beach	1
1691	20	29	study	33	32	she looked up and	[1189, 1206]	human	Beach	1
1692	20	29	study	34	33	saw four teenagers 	[1206, 1225]	human	Beach	1
1693	20	29	study	35	34	flying colorful paragliders. 	[1225, 1254]	human	Beach	1
1694	20	29	study	36	35	She thought to herself that the day was truly perfect, 	[1254, 1309]	human	Beach	1
1695	20	29	study	37	36	and all anxieties from her daily life were absent for a while. 	[1309, 1372]	human	Beach	1
1696	20	29	study	38	37	She closed her eyes for a few seconds to savor the moment 	[1372, 1430]	human	Beach	1
1697	20	29	study	39	38	before going to lie down next to Kaylie 	[1430, 1470]	human	Beach	1
1698	20	29	study	40	39	in the warm sand.	[1470, 1487]	human	Beach	1
1699	20	29	recall	1	0	one sunny day	[0, 14]	human	Beach	1
1700	20	29	recall	2	1	kaylie and rachel	[14, 32]	human	Beach	1
1701	20	29	recall	3	3	decided to take a trip	[32, 55]	human	Beach	1
1702	20	29	recall	4	6	to the orchard beach	[55, 76]	human	Beach	1
1703	20	29	recall	5	7	in maine	[76, 85]	human	Beach	1
1704	20	29	recall	6	2	on their day off	[85, 101]	human	Beach	1
1705	20	29	recall	7	8	they parked and looked out at the water	[160, 200]	human	Beach	1
1706	20	29	recall	8	10	and faded into deep blue	[247, 271]	human	Beach	1
1707	20	29	recall	9	11	they saw the beach was swarmed with people	[273, 315]	human	Beach	1
1708	20	29	recall	10	12	they saw people on yellow , orange , and pink towels	[317, 368]	human	Beach	1
1709	20	29	recall	11	16	and children decorating smooth sandcastles with seashells .	[368, 427]	human	Beach	1
1710	20	29	recall	12	19	while rachel headed for the water	[463, 496]	human	Beach	1
1711	20	29	recall	13	24	in a purple swimsuit	[512, 533]	human	Beach	1
1712	20	29	recall	14	25	with yellow floaties	[533, 554]	human	Beach	1
1713	20	29	recall	15	27	was being chased by a boy	[554, 580]	human	Beach	1
1714	20	29	recall	16	28	in green swim trunks	[580, 600]	human	Beach	1
1715	20	29	recall	17	29	it reminded her of going to the beach	[634, 672]	human	Beach	1
1716	20	29	recall	18	30	with her brothers .	[672, 691]	human	Beach	1
1717	20	30	study	1	0	It was a hot, sunny day 	[0, 24]	human	Beach	2
1718	20	30	study	2	1	and Kaylie and Rachel 	[24, 46]	human	Beach	2
1719	20	30	study	3	2	decided to take advantage of their off day 	[46, 89]	human	Beach	2
1720	20	30	study	4	3	and take a trip to the beach. 	[89, 119]	human	Beach	2
1721	20	30	study	5	4	The sun was an optimistic yellow pellet, 	[119, 160]	human	Beach	2
1722	20	30	study	6	5	blistering in the sky as they were on their way 	[160, 208]	human	Beach	2
1723	20	30	study	7	6	to Old Orchard Beach 	[208, 229]	human	Beach	2
